PT312,PT401,PT408,PT403,PT501,PT408_diff,PT403_diff,FT305,FT104,FT407,LI405,FT406,FT407_density,FT406_density,FT104_density,FT407_temp,FT406_temp,FT104_temp,LI504,VC501,VC302,VC101,PO1,PT417
0.14746789929999998,0.1425618052,0.0998269916,0.1023517013,0.09982941149999999,0.043007609200000005,0.4755092144,0.021208847894444445,3.462642908,-0.027823729,0.782058418,0.224079594,102.5530014,279.4057007,997.6870117,21.96348953,21.72145081,21.55425072,7.377805233,21.6905899,44.03966141,56.30186844,2.392499924,0.0092711844
0.147202003,0.1425238967,0.0999203801,0.1022919059,0.09976236819999999,0.0426521987,0.38467168809999996,0.021015461816666664,3.470449924,-0.206282705,0.750089526,0.293566287,89.65955353,270.9578857,997.6870117,21.9636097,21.72154999,21.38945961,7.379206181,21.67461967,44.04534912,56.28155136,2.380000114,0.0092711397
0.1471349955,0.1423769951,0.0998369277,0.1022320032,0.0997456074,0.0427466601,0.4933906078,0.02091611862222222,3.483206987,-0.183990195,0.723009527,0.316651911,85.36174011,276.6145935,997.6870117,21.96372032,21.72164917,21.33452988,7.380607128,21.65864944,44.06729889,56.22966003,2.382499933,0.0092710972
0.1469725966,0.1423450947,0.0996779799,0.1021721005,0.0996356785,0.04273085,0.45905828480000005,0.020885982513888887,3.49596405,-0.208070904,0.698901415,0.307329297,85.36174011,283.8952026,997.6868896,21.96383095,21.7217598,21.33452988,7.382007122,21.64267921,44.0892601,56.17776108,2.167500019,0.009271053999999999
0.1470355988,0.1424904943,0.0995190322,0.10211219789999999,0.0995571375,0.042851489799999996,0.46478037829999996,0.02087257597222222,3.508721113,-0.213912204,0.672071815,0.282937199,85.36174011,282.4996948,997.6868896,21.9639492,21.72186089,21.33452988,7.38340807,21.62672043,44.11120987,56.12586975,2.172499895,0.0092710108
0.147191596,0.1426753044,0.0994792879,0.1020524025,0.09950127010000001,0.043049970300000004,0.46048879620000005,0.02086131413888889,3.511718988,-0.237873703,0.64983052,0.236820295,85.36174011,276.6895142,997.6868896,21.96406937,21.72196007,21.33452988,7.384809017,21.6107502,44.13317108,56.07397079,2.140000105,0.0092709683
0.14738529920000001,0.142860198,0.0994703472,0.1019924998,0.0994454026,0.0432484388,0.44046158789999995,0.02086296929166667,3.511464119,-0.246814504,0.629531205,0.203770801,88.40337372,275.0729065,997.6868896,21.96417999,21.72205925,21.26391029,7.386209011,21.59477997,44.15512848,56.02207947,2.277499914,0.0092709243
0.1475916028,0.1430451035,0.0994584322,0.1019341946,0.0993895292,0.0434469193,0.46120409970000004,0.020868928697222223,3.511209011,-0.206044301,0.614156604,0.176932901,89.41725159,266.1419067,997.6868896,21.96429062,21.72216988,21.2403698,7.387609959,21.57881927,44.17707825,56.00891113,2.359999895,0.0092708804
0.1477978945,0.14322999720000001,0.0994465113,0.1018764973,0.0993336618,0.0436453998,0.4461836815,0.020861481561111114,3.510953903,-0.233224407,0.600423515,0.243613303,89.41725159,264.697998,997.6868896,21.96441078,21.72226906,21.2403698,7.389010906,21.56285095,44.19065094,56.00865936,2.377500057,0.0092708372
0.1478863955,0.143363297,0.0994345903,0.10181880000000001,0.0992777884,0.043857228799999995,0.450117588,0.020857505797222224,3.510699987,0.070048653,0.589243829,0.224168807,89.41725159,266.7420959,997.6868896,21.9645195,21.72237015,21.2403698,7.390411854,21.54688072,44.20141983,56.00839996,2.102499962,0.009270793900000001
0.147935605,0.14339230060000002,0.0993690312,0.10176099540000001,0.0992219329,0.0440735012,0.46585321430000004,0.020848236083333332,3.510445118,-0.141551003,0.597433686,0.196867302,89.41725159,261.6441956,997.6868896,21.96463966,21.72248077,21.2403698,7.391811848,21.53091049,44.21220016,56.00814056,2.099999905,0.0092707507
0.1479846954,0.14339230060000002,0.0992855787,0.1017032981,0.0991660595,0.0440551996,0.46978712079999996,0.020841282738888887,3.49723196,-0.247291297,0.622825623,0.206916496,112.5286026,260.8544006,997.6868896,21.96475029,21.72257996,21.33452988,7.393212795,21.51264,44.22296906,56.05598831,2.174999952,0.0092707083
0.148033905,0.1433405995,0.0992021322,0.1016456008,0.09911019210000001,0.044136920600000004,0.48480749129999995,0.020835982427777778,3.479701042,-0.244072601,0.644512475,0.192310795,120.232399,260.1264954,997.6868896,21.96487045,21.72267914,21.36591911,7.39461422,21.49361038,44.23374176,56.11986923,2.317500114,0.0092706643
0.1480831027,0.1432716966,0.0991186798,0.10158790349999999,0.0990543187,0.0442780495,0.4876686096,0.020819759369444444,3.474663973,-0.230840206,0.667687178,0.2698358,120.232399,263.4744873,997.6868286,21.96497917,21.72278023,21.36591911,7.396015167,21.47456932,44.24451065,56.18375015,2.1875,0.0092706203
0.1480064034,0.1432026982,0.0991872311,0.10153019430000002,0.0989984512,0.0442128599,0.5234313011,0.020811812083333332,3.473792076,-0.1742149,0.682393014,0.286217511,120.232399,271.3037109,997.6868286,21.96509933,21.72289085,21.36591911,7.397415161,21.4555397,44.25529099,56.24763107,2.362499952,0.0092705771
0.14788780210000002,0.1431161046,0.09917768839999999,0.1014724016,0.0989425778,0.044078901399999995,0.4733633995,0.020798895094444447,3.472918987,-0.224283606,0.674332023,0.270735592,120.232399,275.4943848,997.6868286,21.96520996,21.72299004,21.36591911,7.398816109,21.43650055,44.26605988,56.24205017,2.25999999,0.009270533899999999
