PT312,PT401,PT408,PT403,PT501,PT408_diff,PT403_diff,FT305,FT104,FT407,LI405,FT406,FT407_density,FT406_density,FT104_density,FT407_temp,FT406_temp,FT104_temp,LI504,VC501,VC302,VC101,PO1,PT417
0.12805279490000002,0.1235895991,0.1028028965,0.10549590589999999,0.1023460984,0.0205753103,0.2766680956,0.021262495252777777,0.509683311,-0.242882907,0.898196101,0.0,28.6184597,995.3649902,996.0369873,21.31658936,20.90249062,21.01413918,13.29703045,19.96641922,46.53071976,27.73060989,2.202500105,0.0094862759
0.12818820479999998,0.12381650209999999,0.1027636051,0.10557080510000001,0.10246629709999999,0.0208804995,0.3131462097,0.021302890777777778,0.509453297,-0.242888793,0.891944587,0.0,39.16614914,995.3632813,996.0343018,21.31693077,20.90328026,21.01936913,13.28588963,20.01626015,46.49983978,27.7272892,2.049999952,0.0094863161
0.1284806013,0.1240434051,0.10292450189999999,0.1056457996,0.1025498033,0.020927099900000003,0.2208781004,0.02135984632777778,0.509223282,-0.242894799,0.882417321,0.0,42.68204117,995.3615112,996.0316162,21.31727982,20.90407944,21.02459908,13.27474976,20.06608963,46.46897125,27.72396088,1.980000019,0.0094863556
0.1288251996,0.1244292974,0.1031628966,0.10572069879999998,0.10260759589999999,0.0208874896,0.26808500290000004,0.021408854591666665,0.508993387,-0.242900699,0.884305716,0.0,42.68204117,995.3598022,996.0288696,21.31761932,20.90486908,21.02983093,13.26360989,20.11593056,46.43809128,27.72064018,2.11500001,0.0094863974
0.12881180050000002,0.1244346023,0.1034013033,0.105795598,0.10266540049999999,0.021002750100000002,0.3102850914,0.021466808319444444,0.508763373,-0.2429066,0.88999927,0.02478685,42.68204117,995.3579712,996.026123,21.31796074,20.90566063,21.03506088,13.25247002,20.16576958,46.39223099,27.71731949,2.11500001,0.0094864383
0.1286790013,0.1242951989,0.1032821059,0.1059574008,0.1027233005,0.0211696297,0.3024173021,0.02152211083333333,0.508533478,-0.242912605,0.887560129,0.008262282,42.68204117,995.3563232,996.0233765,21.31830025,20.90645981,21.04029083,13.24133015,20.21559906,46.34138107,27.71398926,1.995000005,0.0094864778
0.1287922025,0.12441660169999999,0.10347290039999998,0.105925703,0.102781105,0.020830950100000002,0.2852510929,0.021555222405555553,0.508303523,-0.242918506,0.882410228,0.02877559,30.04705048,995.3546143,996.0206909,21.31864929,20.90724945,21.04552078,13.23019028,20.26543999,46.29053116,27.71067047,2.109999895,0.0094865188
0.12866410020000002,0.12428259850000001,0.1034757972,0.1061440945,0.10283889770000001,0.0208960995,0.3088546038,0.021545950572222222,0.508073628,-0.242924497,0.880157113,0.009591863,25.83538055,995.3527832,996.0180054,21.31899071,20.90805054,21.05075073,13.21905041,20.31526947,46.23968124,27.70734024,2.152499914,0.009486559
0.12873630519999998,0.1243548989,0.10336849690000001,0.1061622977,0.1028967023,0.020840069699999998,0.2688003063,0.02145323011666667,0.507843614,-0.242930397,0.883890688,0.0,25.83538055,995.3510742,996.0153198,21.31933022,20.90884018,21.05598068,13.20790958,20.3651104,46.18881989,27.70401955,2.277499914,0.009486599299999999
0.1289111972,0.12453420159999999,0.1035920978,0.1060776949,0.1029546022,0.0206800595,0.2845359087,0.021382365755555556,0.507613719,-0.242936403,0.897849202,0.02493394,25.83538055,995.3494263,996.0125732,21.31966972,20.90963936,21.06121063,13.19676971,20.41494942,46.13796997,27.70306969,2.154999971,0.0094866402
