PT312,PT401,PT408,PT403,PT501,PT408_diff,PT403_diff,FT305,FT104,FT407,LI405,FT406,FT407_density,FT406_density,FT104_density,FT407_temp,FT406_temp,FT104_temp,LI504,VC501,VC302,VC101,PO1,PT417
0.1231886029,0.1187072039,0.100969398,0.1036638975,0.0995598614,0.0177549303,0.2595019102,0.020666936238888888,0.494153798,-0.245940596,0.730244279,0.074175783,22.24175072,990.9611206,995.3057861,25.40024948,24.52319908,24.53749084,21.23719978,21.65587997,46.05165863,28.21421051,2.279999971,0.0127013206
0.1229719996,0.11850249770000001,0.10097539419999998,0.10384600159999999,0.0995598614,0.0175004601,0.2673696995,0.020667599572222223,0.494166404,-0.245937496,0.737804711,0.069077954,22.24175072,990.9589844,995.3070068,25.40129089,24.52725029,24.53749084,21.2365799,21.64883041,46.0678215,28.21412086,2.287499905,0.01270134
0.1225819945,0.1183594942,0.1006713986,0.1037933946,0.09966489079999999,0.0176792905,0.2323194981,0.020662795172222224,0.49417901,-0.245934397,0.747560918,0.054259598,24.61527061,990.9567871,995.3081055,25.4023304,24.53130913,24.53749084,21.23596001,21.64178085,46.08396912,28.21402931,2.069999933,0.0127013505
0.1225334048,0.1183320045,0.100790596,0.1036345005,0.0996727526,0.0175056398,0.1865396023,0.020648227266666666,0.494191706,-0.245931193,0.761737525,0.068838552,25.40644073,990.9547119,995.3093262,25.4033699,24.53536987,24.42091942,21.23534012,21.63474083,46.10012817,28.21393967,2.317500114,0.0127013698
0.12285929920000001,0.1185817003,0.10107680560000001,0.10388799909999999,0.0996365488,0.0174964294,0.1987033963,0.020641935136111112,0.494204313,-0.245928094,0.785799086,0.074486174,25.40644073,990.9525757,995.3104248,25.40442085,24.53941917,24.3820591,21.23472977,21.62768936,46.1162796,28.21384048,2.1875,0.0127013907
0.1228989959,0.1185421944,0.1009516001,0.10392810109999999,0.0996003628,0.0175917894,0.15936080219999998,0.020639286041666666,0.494216889,-0.245924994,0.819595516,0.073890314,25.40644073,990.9505005,995.3115234,25.40546036,24.54347992,24.3820591,21.23410988,21.6206398,46.13243866,28.21375084,2.170000076,0.0127014101
0.12281739709999999,0.11880739929999999,0.1010558963,0.10385119920000001,0.0995641589,0.017814159399999998,0.1500607014,0.02062868966111111,0.494229615,-0.245921895,0.852440476,0.073294438,25.40644073,990.9484253,995.3126831,25.40649986,24.54752922,24.3820591,21.23348999,21.61359024,46.14859009,28.21365929,2.392499924,0.0127014294
0.1232208967,0.11893880370000001,0.1012824059,0.1038776994,0.099527961,0.017750179799999998,0.2165848017,0.020620407527777777,0.494242191,-0.245918795,0.880872428,0.072698578,40.579319,990.946228,995.3137817,25.40753937,24.55158997,24.3820591,21.2328701,21.60654068,46.16474915,28.2135601,2.482500076,0.0127014399
0.12330149409999999,0.11897790429999999,0.1010885954,0.10393869879999999,0.0994917572,0.0179135993,0.2412628889,0.020618752372222222,0.494254887,-0.245915696,0.902938306,0.072102711,45.63694,990.9440918,995.3148804,25.40858078,24.55563927,24.31014061,21.23225021,21.59948921,46.18090057,28.21347046,2.265000105,0.0127014607
0.12322059869999999,0.1189959049,0.1010051966,0.1038560033,0.09945557120000001,0.0180196106,0.24555439950000002,0.020600869919444445,0.494267493,-0.245912597,0.91797322,0.07150685,45.63694,990.9420166,995.3161011,25.40962982,24.55970001,24.28616905,21.23163986,21.59244919,46.19705963,28.21338081,1.995000005,0.0127014801
0.1235780001,0.119225502,0.10116620059999999,0.103946805,0.0994193673,0.0180690303,0.2348256111,0.020609811147222223,0.4942801,-0.245909393,0.931248486,0.091513023,45.63694,990.9398193,995.3173218,25.41066933,24.56376076,24.28616905,21.23101997,21.58539963,46.21321106,28.21328926,2.049999952,0.0127014995
0.12355480190000001,0.11909929509999999,0.1008085012,0.10383759740000001,0.0993831694,0.018233670299999997,0.2190900087,0.02061179902777778,0.494292796,-0.245906293,0.940833211,0.076281957,45.63694,990.9376831,995.3184204,25.41171074,24.56781006,24.28616905,21.23040009,21.57835007,46.22937012,28.21319008,2.255000114,0.0127015203
0.1233559966,0.11910170319999999,0.1006772995,0.10363709930000001,0.0993741214,0.0184367105,0.2237391949,0.02059689627777778,0.494305402,-0.245903194,0.945067525,0.077497512,47.73064041,990.9356079,995.319519,25.41275024,24.5718708,24.28616905,21.2297802,21.57130051,46.24552155,28.21310043,2.309999943,0.0127015293
0.1235788941,0.1191944957,0.1006852984,0.1034366012,0.0993741214,0.0185354397,0.2351833105,0.020583322313888888,0.494318008,-0.245900095,0.942435384,0.08887355,48.42853928,990.9334717,995.3206787,25.41379929,24.5759201,24.35685921,21.22916031,21.56425095,46.2616806,28.21301079,2.025000095,0.0127015501
0.1236140013,0.1192873955,0.10069320200000001,0.1034219027,0.0993741214,0.0185993895,0.2294611931,0.02058630201666667,0.494330615,-0.245896995,0.927608013,0.070123114,48.42853928,990.9312744,995.3217773,25.4148407,24.57998085,24.38042068,21.22854042,21.55721092,46.27782822,28.21291924,1.907500029,0.0127015695
0.12353949550000001,0.11915329690000001,0.10026609900000001,0.10324000120000001,0.0993741214,0.0188872606,0.2523494005,0.02057984458055556,0.494343311,-0.245893896,0.921835721,0.066914633,48.42853928,990.9291992,995.322876,25.4158802,24.58403015,24.38042068,21.22793007,21.55015945,46.29397964,28.21282005,2.132499933,0.0127015904
0.1234650016,0.1191514969,0.1002123952,0.10298169850000001,0.0993741214,0.0189489901,0.2094340086,0.02056858698611111,0.494355887,-0.245890796,0.929038405,0.072234191,34.83192062,990.927124,995.3240967,25.41691971,24.5880909,24.38042068,21.22731018,21.54310989,46.3101387,28.21273041,2.029999971,0.0127016097
0.12380449769999999,0.11948080059999999,0.1005640984,0.10317289830000001,0.0993406475,0.0189104602,0.22660019400000003,0.020565770466666664,0.494368613,-0.245887607,0.939176083,0.077080332,30.29972076,990.9249268,995.3251953,25.41795921,24.5921402,24.23904991,21.22669029,21.53252029,46.32629013,28.21264076,1.992499948,0.0127016202
0.123811698,0.1193498015,0.100546205,0.1031947017,0.0992960274,0.0188719302,0.21873240470000002,0.020558819241666665,0.494381189,-0.245884493,0.949313879,0.05952565,30.29972076,990.9229126,995.326416,25.41901016,24.59620094,24.19193077,21.2260704,21.52075958,46.34244919,28.21254921,2.089999914,0.0127016395
0.1236621976,0.1193284988,0.1003793001,0.1031100988,0.0992514074,0.0190057203,0.2616477013,0.02055650075277778,0.494393796,-0.245881394,0.956676304,0.065885581,30.29972076,990.9207153,995.3275146,25.42004967,24.60025978,24.19193077,21.22545052,21.50898933,46.35860062,28.21245003,2.059999943,0.0127016604
0.1237347007,0.11940480469999999,0.100534296,0.10318020580000001,0.0992067873,0.018947170699999998,0.2780986071,0.02055699666388889,0.494406492,-0.245878294,0.955163479,0.082688503,30.29972076,990.9185791,995.3286133,25.42108917,24.60430908,24.19193077,21.21965981,21.49721909,46.37475967,28.21236038,2.174999952,0.012701679799999999
0.1238813996,0.1194810033,0.100534296,0.1033017039,0.09919217820000001,0.0190102994,0.2695154905,0.020557657877777778,0.494419098,-0.245875195,0.95100069,0.071194343,31.28688049,990.9163818,995.3297729,25.42213058,24.60836983,24.19193077,21.21215057,21.48546028,46.3909111,28.21227074,2.152499914,0.0127017006
0.1236443043,0.1194555998,0.1004469037,0.103154695,0.0991875887,0.0190097496,0.22159340379999998,0.020564778647222223,0.494431704,-0.245872095,0.93820101,0.070846207,31.61594009,990.9143066,995.3308716,25.42317009,24.61241913,24.26260948,21.2046299,21.47369003,46.40707016,28.21217918,2.167500019,0.0127017096
0.12375160460000001,0.1193964958,0.1003594995,0.1031149983,0.09918298719999999,0.0189651996,0.2387595892,0.020822406344444443,0.494444311,-0.245868996,0.922522426,0.077357553,31.61594009,990.9121704,995.3320923,25.42421913,24.61647987,24.29206085,21.19712067,21.46192932,46.42322159,28.21208,2.022500038,0.0127017304
0.12382980589999999,0.1195116997,0.1005522013,0.1031409025,0.0991783977,0.0189206496,0.2323221922,0.021054537030555553,0.494457006,-0.245865896,0.906843781,0.083868891,31.61594009,990.9100952,995.3331909,25.42526054,24.62052917,24.29990959,21.18959999,21.45015907,46.35874939,28.21199036,2.059999943,0.0127017498
0.1238458037,0.1194844961,0.1005282998,0.1031666994,0.0991738021,0.018876109999999998,0.2823900938,0.021135332319444443,0.494469613,-0.245862693,0.894533992,0.079067528,31.61594009,990.90802,995.3344116,25.42630005,24.62458992,24.30776978,21.18209076,21.43839073,46.26741028,28.21190071,2.105000019,0.0127017707
0.12361249919999999,0.1193904042,0.10040119890000002,0.1031623006,0.0991692126,0.01883156,0.2977680922,0.021145930819444443,0.494482189,-0.245859593,0.883347213,0.070495263,32.25411987,990.9058228,995.3355103,25.42733955,24.62863922,24.31562042,21.17457008,21.42663002,46.17605972,28.21179962,2.140000105,0.01270179
0.1236454964,0.11929630040000001,0.1002740026,0.1031478047,0.0991646111,0.018975900100000002,0.2934766054,0.021132024130555555,0.494494885,-0.245856494,0.885764778,0.080689073,32.46685028,990.9036865,995.3366089,25.42837906,24.63269997,24.32346916,21.16706085,21.41485977,46.17179108,28.21170998,1.970000029,0.012701800499999999
0.1235435963,0.11920210120000001,0.10029590129999999,0.1029782057,0.0991600215,0.0189234003,0.2537798882,0.021090630425,0.494507492,-0.245853394,0.900442123,0.07003659,32.46685028,990.9016113,995.3378296,25.42943001,24.63674927,24.33132935,21.15954018,21.40308952,46.19654083,28.21162033,2.247499943,0.0127018198
0.12368060350000001,0.11941970589999999,0.100367403,0.1030671,0.0991554201,0.0189703599,0.2258848906,0.020986982980555555,0.494520187,-0.245850295,0.917694271,0.07263504,32.46685028,990.8994141,995.3389282,25.43046951,24.64081001,24.33917999,21.1520195,21.39133072,46.22129059,28.21151924,2.352499962,0.0127018407
0.1237416983,0.1195377946,0.10043890479999999,0.1031180978,0.0991508186,0.0190793306,0.2723764896,0.02077273686666667,0.494532794,-0.245847195,0.930054128,0.08266177,27.96559906,990.8972778,995.3400269,25.43151093,24.64487076,24.34704018,21.14451027,21.37956047,46.24604034,28.2114296,2.297499895,0.0127018601
0.12389299869999999,0.11958819629999999,0.1004032016,0.1031221032,0.099146229,0.0191882998,0.26808500290000004,0.020660811530555555,0.4945454,-0.245844096,0.933337092,0.084288783,26.46517944,990.8952026,995.3411865,25.43255043,24.64892006,24.25476074,21.13698959,21.36779022,46.27024841,28.21133995,2.039999962,0.0127018794
0.1238394022,0.1195363998,0.1004032016,0.10312600139999999,0.0991416395,0.0191027001,0.2716613054,0.020618091158333334,0.494558007,-0.245840907,0.934138179,0.083115891,26.46517944,990.8931274,995.3422852,25.43359947,24.6529808,24.22333908,21.12948036,21.35602951,46.29426956,28.21125031,1.960000038,0.012701889899999999
0.1237009048,0.1194506049,0.1004269958,0.1031298995,0.099137038,0.0189522505,0.2859663963,0.020594577788888888,0.494570702,-0.245837793,0.925235987,0.081942998,26.46517944,990.8909302,995.3433838,25.43464088,24.65703011,24.22333908,21.12195969,21.34425926,46.31829071,28.21114922,2.079999924,0.0127019107
0.1236650944,0.1193647981,0.10028990509999999,0.10313379760000001,0.09913244839999999,0.019139219800000003,0.3346038103,0.020594579908333334,0.494583309,-0.245834693,0.913099408,0.080770113,26.46517944,990.8887939,995.3446045,25.43568039,24.66109085,24.22333908,21.11445045,21.33249092,46.34231949,28.21105957,2.307499886,0.0127019301
0.12366369960000001,0.1194465995,0.100099194,0.1029350996,0.09912785290000001,0.019438649699999998,0.250918889,0.020582324133333333,0.494595885,-0.245831594,0.90096283,0.079597212,43.2892189,990.8867188,995.3458252,25.36996078,24.66514015,24.22333908,21.10692978,21.32073021,46.36634064,28.21096992,2.0625,0.0127019495
0.12401000259999999,0.11978859900000001,0.100087297,0.10282009839999999,0.0990956903,0.01973809,0.2502036095,0.02058166291944444,0.494608611,-0.245828494,0.888826072,0.07842432,48.89722824,990.8845215,995.3469238,25.34815979,24.6692009,24.34115028,21.0994091,21.30895996,46.39036179,28.21088028,2.147500038,0.0127019703
0.12422380449999999,0.1200292945,0.0999382615,0.10275549889999999,0.0990543425,0.020037519900000002,0.29311900139999997,0.020573056538888888,0.494621187,-0.245825395,0.876689494,0.077251427,48.89722824,990.8823853,995.3480225,25.34841919,24.67325974,24.38042068,21.09189987,21.29719925,46.41439056,28.21077919,2.022500038,0.0127019793
0.1243548989,0.120213604,0.10008130070000001,0.1028115034,0.09901298280000001,0.0200921595,0.22874600890000002,0.020568750169444445,0.494633913,-0.245822296,0.86747551,0.076078527,48.89722824,990.8803101,995.3491821,25.34869003,24.67731094,24.38042068,21.0843792,21.28543091,46.43841171,28.21068954,2.267499924,0.0127020001
