PT312,PT401,PT408,PT403,PT501,PT408_diff,PT403_diff,FT305,FT104,FT407,LI405,FT406,FT407_density,FT406_density,FT104_density,FT407_temp,FT406_temp,FT104_temp,LI504,VC501,VC302,VC101,PO1,PT417
0.1259065986,0.1213469028,0.0993630588,0.1022963047,0.0999464273,0.0221791595,0.0184535995,0.020655511219444447,0.493260294,-0.247309104,0.908503115,0.103541397,33.07136154,964.6525879,1000.13501,14.97206974,15.94941998,15.12541962,31.85090065,21.00267982,44.12857056,27.79083061,2.242500067,0.007561074199999999
0.1257580042,0.1217442036,0.0993362427,0.1023669958,0.0999483407,0.0220394194,-0.003719331,0.02063448376111111,0.493287802,-0.247310594,0.912997305,0.09068244,33.07136154,964.7971191,1000.140015,14.97999954,15.92020035,15.12541962,31.85113907,21.00926018,44.1423912,27.79134941,2.132499933,0.0075612068
0.1262456059,0.12227770090000001,0.099622339,0.1024376988,0.099950242,0.0220681801,0.0635147095,0.020633820427777776,0.493315399,-0.247311994,0.934407592,0.108131804,33.07136154,964.9415283,1000.143982,14.9879303,15.89099026,15.12541962,31.85137939,21.01585007,44.15621185,27.79187012,2.160000086,0.0075613402
0.12658890490000002,0.12216550109999999,0.0997832775,0.10250840189999999,0.0999651015,0.0224947393,0.0813961029,0.020631006027777777,0.493342906,-0.247313499,0.955817878,0.112467699,33.07136154,965.0858765,1000.148987,14.9958601,15.86178017,15.12541962,31.85161018,21.02243042,44.17002869,27.79239082,1.955000043,0.007561472800000001
0.1264994025,0.1220533013,0.0996730089,0.1025143981,0.10001879929999999,0.0225248799,0.0520706177,0.020621734194444446,0.493370414,-0.2473149,0.974565089,0.081223048,36.18666077,965.2302856,1000.153992,15.0037899,15.83255959,15.21158981,31.85185051,21.02901077,44.18384933,27.79290009,2.007499933,0.0075616047
0.1264099002,0.1219027042,0.0998756886,0.10239429470000001,0.1000725031,0.0222720996,0.125741899,0.02061212963611111,0.493398011,-0.247316405,0.979614913,0.151853204,45.53256989,965.7623291,1000.158997,15.0117197,15.80335045,15.47008038,31.85209084,21.03560066,44.19766998,27.79342079,2.099999905,0.007561738
0.1262686968,0.1216372013,0.1000277042,0.1024796963,0.100126195,0.0218691006,0.1443385959,0.02060418235,0.493425488,-0.247317806,0.96476239,0.09940137,45.53256989,967.088623,1000.164001,15.01965046,15.77412987,15.47008038,31.85231972,21.04217911,44.21149063,27.79393959,2.012500048,0.007561870699999999
0.1259724021,0.12128239869999999,0.10001879929999999,0.1025652051,0.10017989869999999,0.021579690300000003,0.0706672609,0.020605174169444445,0.493452996,-0.247319296,0.941573501,0.100292698,45.53256989,967.310791,1000.169006,15.02758026,15.74491978,15.47008038,31.85256004,21.04875946,44.22531128,27.79445076,1.977499962,0.0075620033
0.1256113052,0.12082070110000001,0.09998298289999999,0.102650702,0.10023360249999999,0.0212367997,0.057077401900000005,0.020604512955555557,0.493480593,-0.247320697,0.920419514,0.124447003,45.53256989,967.53302,1000.174011,15.03551006,15.71570969,15.47008038,31.85280037,21.05534935,44.23913956,27.79496956,2.127500057,0.0075621359
0.1252467036,0.1209157944,0.09999191160000001,0.1027361989,0.10028729439999999,0.0208287999,0.08211135859999999,0.020592592027777776,0.493508101,-0.247322202,0.907034397,0.099397242,50.27582169,967.755188,1000.177979,15.04343987,15.68649006,15.43091011,31.85302925,21.0619297,44.25296021,27.79549026,2.085000038,0.0075622693000000005
0.125453496,0.12105400559999999,0.1000396013,0.10277689699999999,0.1003409982,0.0208761603,0.07352827790000001,0.02058862050277778,0.493535608,-0.247323602,0.898641884,0.124871403,64.50557709,967.977417,1000.182983,15.05136967,15.65727997,15.31340981,31.85326958,21.06851006,44.26678085,27.79600906,1.929999948,0.0075624019
0.1254969954,0.120719099,0.0998547971,0.10268330569999999,0.1003945947,0.021198129700000002,0.022029879699999998,0.02058596928888889,0.493563205,-0.247325093,0.890249491,0.065574288,64.50557709,968.199585,1000.187988,15.05930042,15.62806034,15.31340981,31.8535099,21.07512093,44.2806015,27.79652023,2.105000019,0.007562535300000001
0.12515950199999998,0.12068419459999999,0.0998935521,0.1026483059,0.1004482985,0.0208194807,0.0055789970000000005,0.020585308075000003,0.493590713,-0.247326598,0.885135412,0.082805887,64.50557709,969.1992188,1000.192993,15.06723022,15.59885025,15.31340981,31.85375023,21.08176994,44.29441833,27.79704094,2.277499914,0.007562667100000001
0.125148201,0.12097769979999999,0.1001199961,0.1027889967,0.1004886031,0.0205631003,0.0992775083,0.02058133655,0.49361819,-0.247327998,0.8930462,0.086965598,55.67142868,972.31073,1000.197998,15.07516003,15.57489967,15.36040974,31.85397911,21.0884304,44.30823898,27.79755974,2.299999952,0.0075627998000000005
0.12524369959999998,0.12105339770000001,0.1002601027,0.1028519988,0.1004886031,0.0207412302,0.15149120089999998,0.020585310194444446,0.493645787,-0.247329503,0.90655762,0.068716101,29.16898918,974.3400879,1000.203003,15.08308983,15.56674004,15.50140953,31.85606956,21.09509087,44.32205963,27.79807091,2.30250001,0.0075629324
0.125404501,0.1205466986,0.1001984954,0.102781105,0.1004886031,0.02088231,0.0420570403,0.020590775808333336,0.493673295,-0.247330904,0.905252218,0.087886721,29.16898918,975.1074829,1000.208008,15.09101963,15.5585804,15.50140953,31.86370087,21.10174942,44.33588028,27.79858971,2.247499943,0.007563064999999999
0.12489880319999999,0.12034080030000001,0.10030980110000001,0.1030089021,0.1004886031,0.0203032002,-0.0033617079,0.020600704616666667,0.493700802,-0.247332394,0.895224214,0.090620399,29.16898918,975.8748169,1000.211975,15.09895039,15.55041027,15.50140953,31.87133026,21.10840034,44.34970093,27.79911041,2.048000097,0.0075631984
0.1247503996,0.120401001,0.10042099950000001,0.1032366991,0.1004886031,0.0198605701,0.07245538230000001,0.02061279085,0.493728399,-0.247333795,0.886072397,0.124060102,29.16898918,976.4630127,1000.21698,15.10688019,15.54224968,15.50140953,31.87895966,21.11506081,44.36352158,27.79961967,2.0,0.0075633309999999995
0.12478590009999999,0.1203860998,0.10045679810000001,0.10337569710000001,0.10053030249999999,0.0199337006,0.097846961,0.020646900599999997,0.493755907,-0.2473353,0.882635474,0.067442909,32.50283813,976.3317261,1000.221985,15.11480999,15.53409004,15.48573971,31.88658905,21.12171936,44.37734985,27.80014038,1.99000001,0.0075634643
0.1247957945,0.12021449799999999,0.10026609900000001,0.1031725049,0.10065189599999999,0.0201941699,-0.0030040739,0.020749882591666664,0.493783414,-0.247336701,0.888457775,0.067930587,42.50437927,976.2669067,1000.22699,15.12273979,15.5259304,15.43811035,31.89422035,21.12837982,44.3911705,27.80065918,2.164999962,0.0075635962
0.1247284055,0.12024830580000001,0.10014690159999999,0.1028746009,0.1006376028,0.0200599402,-0.0219583496,0.020892673069444444,0.493811011,-0.247338206,0.896157622,0.063596323,42.50437927,978.036499,1000.231995,15.13066959,15.51776981,15.43558025,31.90184975,21.13504028,44.39942932,27.80117989,2.181999922,0.0075637288
0.12466100449999999,0.1202821016,0.1001827002,0.10302770139999999,0.10062320229999999,0.020011420499999998,-0.0205278397,0.020955193836111108,0.493838489,-0.247339606,0.909490228,0.094470873,42.50437927,979.8060303,1000.237,15.13860035,15.50959969,15.43305016,31.90947914,21.14170074,44.39102936,27.80168915,1.950000048,0.007563860699999999
0.12498199940000002,0.12069770099999999,0.1001528978,0.1032116055,0.10060880180000001,0.0202200204,0.006866452100000001,0.020984068977777777,0.493865997,-0.247341096,0.922822773,0.086233772,42.50437927,979.8634033,1000.242004,15.14653015,15.50144005,15.43052006,31.91710091,21.14834976,44.38262939,27.80220985,2.253999949,0.007563994100000001
0.12530310149999999,0.120441103,0.100367403,0.1029849052,0.10059449670000001,0.0203141704,0.11215209960000001,0.02097771114722222,0.493893594,-0.247342497,0.935411513,0.032678671,41.59780121,979.9207153,1000.247009,15.15445995,15.49328041,15.42798996,31.9247303,21.15501022,44.37422943,27.80273056,2.309999943,0.0075641267
